WorkflowId,Workflow
D4F6496D-E12C-4BF4-80C1-06672B53C6DB,Start --> Shopify --> Merger --> Mapper --> Dynamic GP
A5EF5A72-5948-4B21-812D-066999DF3CF1,Start --> Magento --> Mapper --> Shopify
02280245-966B-4FEF-B271-0676C357B940,Start --> Customer Address Add
E6AA0C10-8F02-4FD9-987A-067FC1D816A7,Start --> Shopify --> Mapper --> Magento
EF702C49-15E0-437F-BFB4-06828DFFD55B,Start
C32766F5-4FA9-4883-B6E4-0689C48AF5FA,Start --> Web Item Master Data Update [Downloadable Product] --> End
1FDB1596-870E-4FD4-865B-06A632757679,Start --> Magento --> Mapper --> Shopify
D776E6A0-BD93-4FE8-8DF4-06A7403C56EB,Start --> Magento --> Mapper --> SAP B1 --> End
3F30FC6D-4857-44CD-9CA5-06A7CCC6EFA6,Start --> SAP B1 --> Mapper --> WooCommerce --> End
946F714D-512A-4366-9409-06AB406CCCD2,Start --> Shopify --> Splitter --> Mapper --> Magento
47F04629-EC41-4D8D-A8F0-06B54EF65478,Start --> SAP B1 --> Mapper --> Magento
7244AB9D-FF39-4626-A27E-06B673D3C6FF,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
9CC47FFE-C09B-494B-9126-06BA85A848C7,Start --> Magento --> Mapper --> SAP B1 --> End
B36F1417-73D0-4E0A-8A4B-06BC849A5605,Start --> Contact Person Add
D2161890-E363-4528-B42D-06C02A00B429,Start --> Generic Pricebook response --> End
37D13B29-AAD8-47BF-B790-06C0ACC583FD,Start --> Customer Add --> End
00B05E88-C982-451A-B8B8-06C17A44C6AE,Start --> Google Sheets --> Mapper --> Gmail --> End
CC201DC8-30FB-47D5-9DAB-06C42A051239,Start --> Magento --> Mapper --> Shopify
2976F85D-E7E5-4F6C-911D-06CB2A591793,Start --> Add credit note line items
F7BFD8AD-E24A-44E5-8907-06DC3A9DBF08,Start --> Magento --> Mapper --> SAP B1 --> End
15869B6B-D458-4C76-8FF2-06DFE7971350,Start --> Dynamics  NAV or BC --> End
4265461B-254C-4091-ABC8-06E2E9AD6D76,Start --> EBay
8A4B82B5-E578-4260-A02C-06E4769B4708,Start --> Dynamics  NAV or BC --> Mapper --> Shopify
D6F8190B-E466-4391-8859-06E9C6D93FBD,Start --> Lightspeed --> Mapper --> Shopify
3F35F6AD-B580-40DE-80FC-06F15B820582,Start --> Item Master Data Add [Bundle Product]
57DB7EE2-43BB-4D3E-B657-06FEA959B62A,Start --> Magento --> Mapper --> Shopify
58DA32E6-AB80-418C-81BB-070A9E66161E,Start --> Magento --> Mapper --> SAP B1 --> End
744B2601-87FF-4D81-B559-0711653FFE65,Start
A7D69A12-CBC4-46A9-8450-0722F9818EF1,Start --> ZOHO Desk --> Mapper --> Uniconta
B90DDA56-02C5-495A-B822-072A43473716,Start --> SAP B1 --> Mapper --> Magento
7F78783F-E24E-4E63-BCC9-072A8A4DF298,Start
E13C474F-BF54-4034-B88D-072D7D7FCACC,Start --> Magento --> Mapper --> Shopify
BE4B63F8-7B75-4ECD-B8C9-07311DD8663E,Start --> Magento --> Mapper --> Insightly
6155CCD2-75FF-48C1-A21D-0738BEF9B318,Start --> Sage300 --> Mapper --> Magento
022B26C7-CDBF-4ECC-9EF3-073AC41F89FB,Start --> WooCommerce --> Mapper --> SAP B1
BC5C827E-4DAB-464A-9E2C-074024AF0199,Start --> Simple Product Add
11613C49-5386-4FDC-BDCE-074744D9B803,Start --> Shopify --> Decision --> Mapper --> WooCommerce
988649B5-6F73-467E-AF5F-074AE8E6A129,Start --> Pricelist Specific Special Price upload
03D475C1-9CBB-447C-9622-074CBEE17A09,Start --> Shopify --> Mapper --> SAP B1
5FB160E1-994A-4DFF-8384-0754E09CAD96,Start --> SAP B1 --> Mapper --> Magento
D4D8CB44-3906-4354-86FB-0754EC54146C,Start --> Magento --> Mapper --> Shopify
5F693BDA-EA57-4EB0-B45E-0757693523E3,Start --> SAP B1 --> Mapper --> Magento
21274118-EE43-49F8-84F4-07596A7C14D9,Start --> Stock Update
238EC22A-1EBF-4B64-832F-075B39C9CAA7,Start --> Magento --> Mapper --> Shopify
39CC0DC2-4468-4A42-9C36-075C16BC9EF4,Start --> Magento --> Mapper --> SAP B1 --> End
1E33780A-2DCB-49B5-A74C-0760FF8FF108,Start --> Magento --> Mapper --> Shopify
2DD0F2F3-570B-4637-AB8E-076900D9EA7A,Start --> Magento --> Mapper --> Shopify
1419C9C3-6E52-4DF5-B764-0769221093C0,Start --> SAP B1 --> Mapper --> Magento
7F2B09F0-234E-4DDD-AAC3-076C5342DC52,Start --> Opify --> Mapper --> Webhook
5255F72A-B188-42BD-8F79-076CBE269364,Start --> Spotify
9EA622DB-620B-4E10-9FCC-07836647E65A,Start --> Product Add
8374D57E-AB30-4663-89C9-0787CBFA6ED0,Start --> Customer Add --> Customer Update --> Order : Add --> End
6873BEF8-E6E4-4874-8DB6-0793E850FDB2,Start --> QuickMocker
7C89B669-F3EF-46B1-B1DF-07A103179A42,Start --> Magento --> Mapper --> SAP B1 --> End
AE0DB1A1-4069-46E2-B3A8-07A1A7BDD43D,Start --> Magento --> Mapper --> SAP B1
A15D0BB8-DFBF-4B5B-91B0-07AFFAC68777,Start --> SAP B1 --> Mapper --> Magento --> End
8CB3293D-CC2B-43C2-A89C-07B15A3399D2,Start --> Magento --> Mapper --> SAP B1 --> End
BD87D1CC-1964-49C7-A3D4-07BDB21D0F32,Start --> Shipment/Invoice Add [B2B]
8CA2EDBC-9983-4E1A-8169-07C0FCD22560,Start --> Sales Order Download --> End
D50BA448-C70A-4D53-87F6-07C4A8444C3C,Start --> Business Partner : Add --> Contact Person Update --> End
0F1C3526-9F88-4BA7-959C-07C53CD082B9,Start --> Master Data Add [Web Site List][DI API] --> End
010B51F2-A019-4A1A-9058-07C687C4EB9E,Start --> Magento --> Mapper --> Shopify
E863ACCC-58E1-41BF-8F40-07CE7B206CCF,Start --> Magento --> Mapper --> Shopify
25D11C8F-8D66-4822-A7E3-07D4F07D5047,Start
86813F76-16AC-4A32-B8CF-07DC117BC1B3,Start --> Inventory Update
6233F7DB-0F64-4990-A3B8-07DC3CBD2934,Start --> Bigcommerce --> Mapper --> SAP B1 --> End
73B8BE57-BDDD-47BF-8B7D-07E3487BB592,Start --> SAP B1 --> Mapper --> Magento --> End
B49C838F-C1D5-4BE4-86FC-07EAB40DE594,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
D1E76C82-034F-474D-AE41-07EB6D60C6EE,Start --> SAP B1 --> Mapper --> Magento --> End
8C526313-8190-4628-9AF6-07EDB11CDE46,Start --> Invalid --> End
58040EE7-4C67-4090-AD58-07F291F22CE4,Start --> Magento --> Mapper --> SAP B1 --> End
BCADCCDF-8DB3-4D24-8813-07F5080EFDEB,Start --> Dynamic GP --> Mapper --> Dynamics 365 CRM --> End
C2638E8F-A4CA-48A8-9EFB-07FC44D31619,Start --> Shipment Upload SyncBack --> End
6CAF60F6-EAC2-40E0-A8F5-080064231007,Start --> Shopify --> Mapper --> Magento
DB25FE9C-95D0-4015-82E5-0809ACEDCD1C,Start --> Existing Customer Get
68660064-EC13-4DB9-8B3C-081931C2641C,Start --> ZOHO Desk --> Mapper --> Uniconta
7417789D-AAE5-40B0-BDC8-081A90962976,Start --> 3D Cart --> Mapper --> Salesforce Marketing Cloud
0227657D-4768-40C1-B974-081E9CD9A0DE,Start --> Magento --> Mapper --> SAP B1 --> End
8819784D-BAA7-4A1B-BBEA-08219E3E6ED5,Start --> Shopify --> Splitter --> Mapper --> Merger --> SAP B1
17D0F3DE-2D65-448F-98BF-083CCF059076,Start --> SAP B1 --> Mapper --> Shopify --> End
C8F12972-36E7-4FC4-ACED-0841208E649C,Start
346549C4-0C9C-465A-9B2F-084BDCEAAD60,Start --> Customer Add
B0D11907-1400-4375-9202-084DB9B2C722,Start --> Zoho CRM
0CF0F8FF-F2B9-40F3-95A0-08545ACFB60A,Start --> Precoro
BF277506-8AFA-4AD6-84BB-085B8B5E1B2B,Start --> Magento --> Mapper --> SAP B1 --> End
B61AFC44-5B01-4F66-B2CA-0860D3838C78,Start
0CC56027-CEA4-4920-99E9-086AD1FDE628,Start --> WooCommerce --> Mapper --> SAP B1
5CBCAF63-0897-4616-9F5E-087852739374,Start --> Shopify --> Mapper --> Magento
AD678D02-751A-4A03-B7D3-087FAE4B46A6,Start --> Customer Add  --> End
0001F431-1CB1-438A-A293-0880DFA4FAC8,Start --> Simple Product Add --> End
11805FA5-00E5-40D9-9FB0-088CD9C7E254,Start --> Magento --> Mapper --> SAP B1 --> End
AED638B3-AF6E-4A49-B41C-088F9FB7CA69,Start --> Shopify --> Mapper --> 3PL Central
F28798FF-7623-43E5-961A-0893A05EDFE5,Start --> Sales Representative Add --> End
AB2FFBAB-C326-4767-B62C-08968CCD17F3,Start --> HubSpot --> Mapper --> SAP B1
2C3BA56C-0279-42E7-ACD1-089D06E895B1,Start
C61D4706-BAA1-4F00-82E5-08B43A102640,Start --> Magento --> Mapper --> Shopify
80C65F9C-C03A-489D-9B91-08B947A577A7,Start --> Sales Order Add --> End
B8EEAE15-D381-41E1-8B8D-08BB5E1A7670,Start --> Product Add from SAP to SF --> End
EA3ED407-2A29-495B-8D96-08C6A5D3B314,Start --> ZOHO Desk
4952E176-E595-47DE-AF7F-08CF4C87A5B2,Start --> Customer Add --> End
143AC6A7-38BE-4612-80AA-08CF65DBF0AB,Start --> Magento --> Mapper --> SAP B1 --> End
4F3E89A2-C29E-4481-A9AB-08D2959419AA,Start --> Magento --> Mapper --> SAP B1
6C89D06E-B42B-46FC-81D9-08D74D0BE3CC,Start --> Magento --> Mapper --> SAP B1 --> End
23BEFC37-F359-4E87-9A71-08D98500C0AB,Start --> Shopify --> Mapper --> Magento
A7E8BAA9-0E6A-4898-8573-08D9F12EA19B,Start --> Customer Address Add
FA94E94F-9003-464E-8467-08E0052095CD,Start --> SAP B1 --> Mapper --> WooCommerce
20DA2241-DE53-4722-B17D-08E0CA1C97EF,Start --> Product Update --> End
BDDB95EC-8EBB-43EC-91D8-08ED5B1BBAD2,Start --> Magento --> Mapper --> SAP B1 --> End
7F0F3079-61A4-4819-9363-08F861D3DA24,Start --> Sales Order Add
90B76311-4D8A-4367-9278-09068F059126,Start --> A/R Invoice Add --> End
C72B7E70-053F-4C53-8381-09084FD02A69,Start --> Pricelist Add 
C1F275C7-D9E0-4025-84FD-090CD434CC5D,Start --> Magento --> Mapper --> Shopify
90A13013-52CE-4730-8CDA-091A507AA4E4,Start --> Magento --> Mapper --> Shopify
775F72B5-E59C-474B-B12D-091C23C09BAF,Start --> Shopify --> Mapper --> Dynamics  NAV or BC
00709E17-7C3D-49DD-9ABF-09214E2309B1,Start --> SAP B1 --> Mapper --> Magento
29C1F3AD-D06F-48A8-B3A1-092376AA19C2,Start --> Magento --> Mapper --> SAP B1
FF751F3E-03C6-49D2-AA15-0925ACE6F19A,Start --> Magento --> Mapper --> SAP B1
5E870DF4-AA33-456A-9BDD-092866025312,Start --> Magento --> Mapper --> SAP B1
0097956B-B239-40F5-B189-09336ED7CC0B,Start --> Shopify --> Splitter --> Mapper --> Merger --> Magento
F6A0FA5F-D6D9-4112-93E8-0933A333978B,Start --> WooCommerce
3673E12C-2AAA-4A54-B8D2-09351BF13424,Start --> Master Data Add [WebsiteList] --> End
7EA231E9-9DE2-41EB-9538-0946586BDEA9,Start --> Magento --> Mapper --> SAP B1
514823E4-E3A2-45E1-8A75-0948283ADBF4,Start --> Shopify --> Splitter --> Mapper --> Magento
059AE9D7-303F-4F0F-B9FE-094D7DD1FC18,Start --> Amazon --> Mapper --> SAP B1 --> End
D236BC1B-6129-42A2-BC46-0950D36683CC,Start --> Priority --> End
45C02DBC-AD8A-4045-B75C-09601D8B14EF,Start --> FTP Item Upload Sync Back --> End
D56ED3FF-43B0-4F71-8A79-0966E3CE11BF,Start --> Magento --> Splitter --> Mapper --> Merger --> Shopify
BA973F5E-CF7C-4978-99E8-0973B167F0A9,Start --> Universal FTP
392AE699-136D-4423-B5C3-097793C8BCAA,Start --> SAP B1 --> Mapper --> Magento
6A0792BC-38F6-42C5-9C38-09797709F1DC,Start --> Shopify --> Mapper --> SAP B1
9A6F4509-F831-4091-AC1C-0981C107F219,Start --> Shopify --> Mapper --> 3PL Central
22495CBE-BAAC-4160-BF95-0983B535E8C0,Start --> Special Price Sync B2B --> End
DECD202F-4107-4245-84E7-09851301A26C,Start --> Magento --> Mapper --> Shopify
F8967D78-526D-455B-8A62-098D87608034,Start --> Master Data Add [Attribute Options] --> End
EF58D420-8AB0-4DB7-854B-098DABF4CC7D,Start --> Magento --> Mapper --> Dynamics  NAV or BC --> End
4B262969-77D2-463F-855F-0992EFC08DDE,Start --> Sales Order Add 
D20E5E84-FC75-495C-AF7D-099C5F326988,Start --> Magento --> Mapper --> Shopify
C4BD9860-2963-4D1C-998C-09A4D93AD8B1,Start --> Magento --> Mapper --> SAP B1 --> End
22531FE5-7CA0-46F9-BFEE-09A65AA95263,Start
8216123F-E41E-46B6-954F-09A8FCF52A6C,Start --> Magento --> Mapper --> SAP B1
D44DE747-EEC2-4940-8A6B-09AA27EB4F68,Start --> Magento --> Mapper --> Dynamics 365 CRM --> End
0E7881EF-F74E-4888-9F23-09AE6AD38A79,Start --> Magento --> Mapper --> Shopify
74962FD5-1A51-44B8-937A-09B6E8F1915D,Start
29AF485D-802A-4162-BD19-09B796E98A74,Start --> WooCommerce --> Mapper --> SAP B1
144E824C-E647-4C57-AA5A-09D1E9A26E74,Start --> Magento --> Mapper --> Basic Authentication POST App
652B2BF4-7397-4CD3-B59C-09DDA4238B6F,Start --> SAP B1 --> Mapper --> Magento
936DE571-2080-4C30-B312-09FACF4CB25E,Start --> Shopify --> Mapper --> Microsoft Teams
36CC9550-DB62-4767-B2ED-09FE27490E37,Start --> Magento --> Mapper --> SAP B1 --> End
69087D05-9F3C-4F85-8BD2-0A061AB676E1,Start --> SAP B1 --> Mapper --> Magento
53957C87-8D4E-45E1-8A28-0A061C91D1DF,Start --> Magento --> Mapper --> Shopify
45834BE9-7332-4F38-A1D6-0A107A50C5A0,Start --> SAP B1 --> Mapper --> Magento
06F6E0B4-F0EE-4D57-B058-0A12F3169DCD,Start
5F3EA7A9-AC94-4D96-8EA5-0A203A99BE1A,Start --> Magento --> Mapper --> Shopify
BB1F1F8D-ED43-4241-BE51-0A25610ED755,Start --> Customer Update --> End
EAC95974-B9B1-4695-BC75-0A2864CF2A94,Start --> SAP B1 --> Mapper --> Magento
568DC72F-049D-4EA4-B5AF-0A3109A814F1,Start --> Web Item Master Data Update [Downloadable Product] --> End
E574D7A0-FAA5-485D-9E45-0A37F751209F,Start --> Shopify --> Mapper
3EA8C9F9-7DF9-4D67-B98D-0A390E9F4D81,Start --> Magento --> Mapper --> SAP B1 --> End
D2FF132A-4662-4E29-A0F7-0A3DE6E412A4,Start --> Bigcommerce --> Mapper --> SAP B1 --> End
10A005AC-993B-4EDB-B863-0A4316EB5FF7,Start --> Magento --> Mapper --> Shopify
C24E3E4A-C0DA-4CAF-9424-0A4731C19057,Start --> Magento --> Mapper --> SAP B1
B0D885B7-3675-44E4-B410-0A4C38A4CF74,Start
912614F3-75BD-4C0C-9F9D-0A4DEABDB6FE,Start --> Magento --> Mapper --> Shopify
DAEBB458-6C66-431B-B1D7-0A5E6A986797,Start --> Magento --> Mapper --> SAP B1
F5CDEC88-7FC5-4D33-9987-0A609A6F6A58,Start --> Simple Product Add --> Configurable Product : Update --> End
A0712A85-E290-4353-86FF-0A60A7C292E6,Start --> SAP B1 --> Mapper --> Magento
D7AA6D19-A856-4272-81D8-0A6244F1D00C,Start --> Magento --> Mapper --> Shopify
CC05BB27-8826-451C-A1D1-0A73459A4159,Start
1DE1B637-6F51-4E4F-AA41-0A797CCDDD96,Start --> Existing Customer Get
9F006908-5520-42FB-9091-0A886681ED90,Start --> Magento --> Mapper --> Shopify
654C3BE2-F12E-4078-9946-0A8D8BC142B6,Start
8617C90F-7AC7-4817-BE37-0A935B559735,Start --> Magento --> Mapper --> Shopify
CA302460-A18A-4B48-B98E-0AA8E6CA5E45,Start --> Magento --> Mapper --> Zoho Subscription V2
B1B8D542-5528-4534-971F-0AAB35DC36BE,Start --> Stock Update --> End
E80ECCF2-61AB-4BE1-B3E4-0AAC336A2C08,Start --> Invoice Add --> End
E50040F3-B8A4-4B96-83B0-0AB990A5BC97,Start
A580A55B-5459-4567-800F-0ABBFF37D8B4,Start --> Shopify --> Mapper --> Magento
CC31C56F-869C-406A-864B-0AC39AD2593A,Start --> SAP B1 --> Mapper --> Magento
E01CA7B3-DD77-40AE-8180-0AC7F76FC694,Start --> Magento --> Mapper --> SAP B1 --> End
6692620B-E0A1-448C-8535-0ADB0FB548F2,Start --> Magento --> Mapper --> Shopify
327F69B7-F5F2-4720-BDB4-0ADE63E07298,Start --> Magento --> Mapper --> SAP B1 --> End
9D9B72FC-4355-4B98-89D2-0ADE9893968A,Start --> Magento --> Mapper --> SAP B1
79308F61-F554-48DF-9C1B-0AE63F8BA52A,Start --> Shopify --> Mapper --> SAP B1
0A55B061-BB93-4D00-99AA-0AF12A5B2E92,Start --> WooCommerce
C6F3ED6F-9727-40D9-8B62-0AF3E82B5B8F,Start --> Magento --> Mapper --> Zoho Books
01C1425B-A6EE-4035-A0A0-0AF44B5A671B,Start --> Order : Add --> End
2396CD17-2309-4A2B-87BA-0AF6697FBE50,Start --> Without Primary Key CA
380B9062-6676-4676-B2B3-0B00FD6461A7,Start --> SAP B1 --> Mapper --> Zoho CRM V2 and Zoho Invoice
792B0E0C-02D6-4321-ACE8-0B1A5C14E0D6,Start
0A41276F-1419-4C34-AE00-0B1BEA405AD8,Start --> Magento --> Mapper --> Shopify
EEAB7F29-C6C2-4695-86C4-0B247D59F042,Start --> Magento --> Mapper --> SAP B1
EF96A0F3-4503-4EEF-8430-0B24F2F4D946,Start --> SAP B1 --> Mapper --> Magento
A160E4F5-B400-411F-BE4D-0B2915913692,Start --> Order : Add --> AR Downpayment download --> Incoming Payment with Cash : Add --> Delay --> Shipment Add
68650E31-A7B8-48A8-AA43-0B2F78D7B1D8,Start --> Magento --> Mapper --> SAP B1
F4A2E3E6-6D6B-4896-A8A3-0B3FE09A7E93,Start --> Magento --> Mapper --> SAP B1 --> End
F8D0BB91-6283-4F49-A12A-0B4675A23B44,Start --> Magento --> Mapper --> Shopify
70CE308B-ADB5-4D1B-8634-0B506FC05B8B,Start --> Shopify --> Mapper --> SAP B1
E026BB1E-A75E-4FE1-A7B5-0B5471B586EA,Start --> Shopify --> Mapper --> WooCommerce
D79EF3E0-079C-4E65-BF96-0B6A0685CD55,Start --> Magento --> Mapper --> WooCommerce
00B546AB-C22C-41B0-9F8A-0B6DA080719F,Start --> Shopify --> Mapper --> WooCommerce
6A12610C-649A-4499-934D-0B7E63B58A54,Start --> Magento --> Mapper --> Shopify
CEC2E439-4963-4EB1-A9D8-0B83809503D1,Start --> Business Partner Add --> End
4B2F4A3E-1F51-4D46-9167-0B8C2211976B,Start --> SAP B1 --> Mapper --> Dynamics 365 CRM --> End
69485C76-BEAB-40FD-8A0D-0B92237CB6DA,Start --> Magento --> Mapper --> SAP B1
86B81B7D-17B0-481D-B91D-0B97E4B585D5,Start --> Magento --> Mapper --> Shopify
3F0B0A77-F9A5-4D88-9AFB-0B9C0B5C7A6A,Start --> Business Partner Add --> Sales Order Add --> A/R Reserve Invoice Add --> Incoming Payment Add
020E1C6A-6338-4CAB-82B6-0B9D1B4DC864,Start --> Retrieve Customer From WooCommerce --> End
61A9BE1C-94FA-4B26-A584-0BA17F1EE09D,Start --> Magento --> Mapper --> SAP B1 --> End
7F322033-9C4F-4490-82C6-0BB4B0120652,Start --> Magento --> Mapper --> SAP B1 --> End
E45A590B-8009-43CF-89C9-0BBE41FA7717,Start --> SAP B1 --> Mapper --> Magento
CA839562-D461-4BDC-AA15-0BBF44DE2B90,Start --> Fulfillment Add --> End
03FBA343-EF33-4401-9029-0BC26A1B56CF,Start --> Shopify --> Mapper --> WooCommerce --> End
4CD8A83C-5571-4916-ABEF-0BD50FB90E3E,Start --> Magento --> Mapper --> SAP B1 --> End
2FC2890A-C91C-4B90-99E4-0BDEB877696D,Start --> Business Partner Add --> Sales Order Add --> SAP DocNum Add to Magento [Custom]
9E8422D0-E65E-4487-A21C-0BE39BA33B83,Start --> Priority --> Mapper --> Bigcommerce
1BA21932-9978-4D1A-A972-0BEB871E1562,Start --> Magento --> Mapper --> SAP B1
477B7A99-D427-4388-874C-0BF1534EA2F4,Start --> Real time Customer Sync --> End
00574AB5-06D9-40B1-B2CE-0BF27384F181,Start --> SAP B1 --> Mapper --> Magento
22A21DEA-7893-4CC0-AA70-0C0085921AE2,Start --> Shopify --> Mapper --> WooCommerce
1EAE4D6C-637E-47AA-80E6-0C0468EF01A4,Start --> Amazon Vendor Central --> Mapper --> EBay
AD815F1F-C9B1-4927-8B04-0C098387A7F7,Start --> Item Master Data Add [Simple Product][DI-API] --> End
1A2CA71D-85EF-40AB-A743-0C1B08360CD8,Start --> Shopify --> Mapper --> WooCommerce
9C7DD1AE-C0CE-4359-916F-0C263CAF7F1C,Start --> Update Product
BBD08592-3387-44F9-AB7E-0C268BF7892A,Start --> SAP B1 --> Mapper --> Magento
78FEC2D3-C4CA-4A4E-9173-0C2D28FEC7BD,Start --> Shopify --> Mapper --> SAP B1
55A4EC0D-2663-4345-AD98-0C34EA6C6EEC,Start --> Magento --> Mapper --> Shopify
51C201A9-6E38-4AB7-9691-0C38943955D7,Start --> SAP B1 --> Mapper --> Magento --> End
1645D43A-CB16-4ED4-85B8-0C5114C62F14,Start --> Product Add
53E36053-C3F6-4946-8856-0C51E747B9FC,Start --> SAP B1 --> Mapper --> Magento
ACFA16C8-723F-4FD8-AA62-0C54BB5DC2DF,Start --> Shopify --> Mapper --> Zoho Subscription V2
C13A1C69-F8D4-42F0-B355-0C5B1F911BEA,Start --> Magento --> Mapper --> Shopify
8C96724C-5C93-4DA7-AC40-0C5B9AE98C31,Start --> Shopify --> Mapper --> SAP B1
A9FF6AD1-77EB-4A97-87CF-0C5D7DC2D9DD,Start --> Customer Add [DI API]
C508D1F0-3B5F-462B-9926-0C73E8646D4C,Start --> Magento --> Mapper --> WooCommerce
73C6A9B7-EDC8-4018-89CA-0C82B898CCF2,Start --> Dynamics 365 CRM --> Mapper --> Magento --> End
3CFE3F67-FDA8-4351-8B56-0C84E022DE6A,Start --> Magento --> Mapper --> SAP B1
C78577F2-CECA-4E8B-9D7B-0C898ED1D58E,Start --> HubSpot --> Mapper --> SAP B1 --> End
B0104DDD-C923-4370-89BA-0C8B8895AC00,Start --> Customers Add --> Order Add
87FDF017-E48E-4148-8C13-0C8DB3090C21,Start --> Shipping Address Add --> End
9BC4A966-9E20-4D22-9900-0C9011A9A773,Start --> Magento --> Mapper --> Shopify
5A3A7DBA-5A37-44C2-BE58-0C976A43CA00,Start --> Magento --> Mapper --> Shopify
C4FC2265-A184-4C69-920E-0C98D7C645A0,Start --> Master Data Add [Attribute] --> End
B250C7FB-16C1-418C-B7BF-0CA582EE8F8D,Start --> Shopify --> Mapper --> WooCommerce
EA248858-BB82-4C65-9FE4-0CA80E242EDE,Start --> Generic Pricebook Entry Add --> End
0F3A572C-9EBF-4E77-BB81-0CAD5D8D3C82,Start --> invalid --> End
476899FE-9FE0-4BC9-9733-0CB0969EFC2F,Start --> Numi --> Mapper --> SAP B1
B547D5F7-7C11-462D-9C56-0CCAAA33DDF9,Start --> Shopify
F8C6E06F-92A6-4A09-8B11-0CD034D5801F,Start --> Amazon --> Mapper --> SAP B1 --> End
E1142424-43EE-40A8-B077-0CD15D16EC44,Start --> SAP B1 --> Mapper --> Magento --> End
7C26D6A4-B360-4A99-9C60-0CDE1F8120A7,Start --> Magento --> Splitter
6B9EB0E9-4FAF-4A8D-9071-0CDE252188FE,Start --> Magento --> Mapper --> SAP B1 --> End
3388A62A-5911-454A-8F4D-0CE9467A50C5,Start --> Bigcommerce --> Decision
32FB8132-CC37-473B-A876-0CF7220ECE63,Start --> Magento --> Mapper --> Shopify
E395F348-689F-47C8-AD8D-0CF85732620E,Start --> Item Master Data Add [Grouped Product ][DI-API] --> Web Item Master Data Add [Grouped Product][DI-API] --> End
51701803-177D-451E-80E9-0D08D4DBC829,Start --> Shopify --> Mapper --> Sap All in One --> End
554D016F-0BBB-47B3-9887-0D0A9FDC6189,Start --> Shopify --> Mapper --> Lightspeed --> End
29CF1630-FEDC-4A6F-9682-0D0DDB5A8BA2,Start --> Magento --> Mapper --> SAP B1
F32B256A-23E3-4EFD-B5E2-0D0F67557FFF,Start --> Magento --> Mapper --> SAP B1
AB3985EB-0AFC-49A3-AAA4-0D15DCDAFB55,Start --> Company Link to Sales Rep --> End
ED18490F-191D-4753-BC5D-0D1E90FB30C8,Start --> Shopify --> Mapper --> WooCommerce
D1B16143-A23A-4DA0-8DB0-0D1E941BEE91,Start --> Shopify --> Mapper --> SAP ByDesign
337B10E6-7C52-4235-9452-0D22B2EF0A33,Start --> Magento --> Mapper --> WooCommerce
23A0ECFA-B98A-4EA1-9D49-0D316C71FBF4,Start --> Magento --> Mapper --> WooCommerce
BD6A097B-5782-41AC-97F8-0D324BD782B4,Start --> Magento --> Mapper --> Shopify
8F2DDF8D-75F4-4290-BE71-0D3FCA896226,Start --> Web Item Master Data Update [Simple Product] --> End
24CFA16C-5DC7-4521-88FE-0D48D4726D19,Start --> Business Partner Add [DIAPI] --> End
9C4DD4EB-B060-4E2E-BC0A-0D49771424BE,Start
20208568-4DCE-4ACC-A57D-0D4BD8083E25,Start
26568757-CA15-4B41-B60C-0D50E1CDA965,Start --> Magento --> Mapper --> SAP B1
C605F83A-DA15-4D46-8A63-0D57BDD21B8D,Start --> Magento --> Mapper --> SAP B1 --> End
1A8F9715-7EDB-4F31-8BDB-0D6097D2F485,Start --> Magento --> Mapper --> Shopify
7E9CDA71-3C82-481D-976B-0D62C4B1F2FE,Start --> Magento --> Mapper --> SAP B1 --> End
C5E6F337-74AB-4D67-97C6-0D66C1BE05C2,Start --> Salesforce --> Mapper --> SAP B1
9A70C575-2D71-494E-B8B9-0D6F6307D8C1,Start --> SAP B1 --> Mapper --> Magento --> End
